collected_at,city,published_date,source_name,source_title,source_url,review_status,review_note
2026-08-31T08:50:42+00:00,新竹市,2026-08-27,rti.org.tw,竹塹城隍祭總統同台高虹安、莊競程盼新竹市選出清廉市長-新聞 - rti.org.tw,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1zZ0RndDNMcmdyTElZcWpvbzRkd0tuTzhKYjAwSFhGUm9ueVlfREE2X21SVDVzTExVOEV2T2xpMjhmeDAyUjFuQW4tN0x4VDRTN2hJXy1HWQ?oc=5,rejected,
2026-08-31T08:50:42+00:00,新竹縣,2026-07-19,中華新聞雲／中華日報,新竹縣客家武術舞獅發展協會 勇奪市長盃冠軍 - 中華新聞雲／中華日報,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9xRTI1UUJTWkdiOWoxRWdSTW5mVzBaME9KY1BFZ0EzNVpDbXZxaExsWS1BUXhHbkI3VnBhemFVdXRsaWRNRFFNa2x5MUlNQ3FpTWc?oc=5,rejected,
2026-08-31T08:50:42+00:00,新竹縣,2026-07-19,自由時報,新竹客家獅勇奪北市長盃冠軍 高台後空翻驚豔全場 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBiVnNzOXFZSGNRUkpJQUZwTGMyaXhLX0Z1bkd1TS1CSmpZWXVaVjdYWUtVTUljVTFmdmh2X2FoVHFxVWZPUHVWd2VDeUVzVlk5R3VkYzlQRFUweDN3Q2RBODAxQnfSAWpBVV95cUxQTGNFbVR3U0ptbEhidmtxV19OTlVGVkRhUzBncnBuUkptY0Q1THN6UVF6RWdJWllQTklXYkNQVHFBUWVwOVhnZThRZmtxZWlTUkdPMFpoeWRKOGZWOFhsbnB2MzdLc2UtTkhn?oc=5,rejected,
2026-08-31T08:50:42+00:00,南投縣,2026-08-28,中華新聞雲／中華日報,南投學研討會聚焦客家 發掘文化特色累積能量 - 中華新聞雲／中華日報,https://news.google.com/rss/articles/CBMiUkFVX3lxTE56bE1fLVZ1d0VETWJEamhUSm1sYnFoX1pUUzhWZmZwOHZOaEx6LXA1ek50Z0RjNzVDa29Wdkx4MjFkeFpScG5ZUTAwWTJyNF9hcGc?oc=5,rejected,
2026-08-31T08:50:42+00:00,雲林縣,2026-08-14,PChome Online 新聞,2026虎尾中元文化祭系列活動展開 張麗善：朝縣定無形文化資產目標邁進 - PChome Online 新聞,https://news.google.com/rss/articles/CBMikwFBVV95cUxQOEVxNUlIb1BaMHhFb1Z1UF9DLUp0YjZORkFkTk5LZUdrMWdQZDBocXlXck5BNmZzam5Hd3ZtaHkzdFl6cFpscUlmLVhWV0lMRkVLNkN0VzFIdGhFX2p2Tk9rSVhyWWdKTjZMUzFLZEZRb3VZcW9VRmpWVG1TcTdxOTBDRU9TV3ZneHZOOV84ZDZQc00?oc=5,rejected,
2026-08-31T08:50:42+00:00,雲林縣,2026-08-13,蕃新聞,虎尾百年中元文化再升級 八大普渡齊聚拚縣定無形文化資產 - 蕃新聞,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1yVnJ4RHltaGxFM242cHNvVmxONUl1OExzYnA1dHFYaXo5UUhWMnRaVnlZbXMtRVZ0WVFaZ1V6MEZiSmlsTkJzcTdRZUdmUnhOSFE?oc=5,rejected,
2026-08-31T08:50:42+00:00,嘉義市,2026-08-19,自由時報,阿里山林鐵「星空鐵道之旅」9/13、14啟程 每梯次限40人 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBjakhyYV9jMnlBTmZCTkZJNkdYLWZWaDEtVmFDclR3bEdZb3VhbXgtckJwbEdmUUh5a3R3YVMzeEZqY01LZDE3RDY3ekVNdEM2YXBlUXZuTWNQMy1TY3g4a0ZYbmo?oc=5,rejected,
2026-08-31T08:50:42+00:00,嘉義縣,2026-08-19,自由時報,阿里山林鐵「星空鐵道之旅」9/13、14啟程 每梯次限40人 - 自由時報,https://news.google.com/rss/articles/CBMib0FVX3lxTE9xeGt1MkQ1QTFMeEhVYlVtaVpUU1Y1bl9ZR2pxX3lQUUNVRHlaMGFfX1hjd1k3UTl6ZDhPSERXcHk1OVB5Q0ZyR1k4dWx5NFlTMmlrdDZtXzJHQUw2WWticGk0cGRUb0tXZTAwSGx0MA?oc=5,rejected,
2026-08-31T08:50:42+00:00,高雄市,2026-08-14,民視財經網,快新聞／高雄親子樂園開幕「周末湧入6萬人次」 特色公園行動聯盟：做對了 - 民視財經網,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAwYXhpSWxab21lRV90UUhvdTBvZFc0WG82UUdJc21PbUVBLXFqdWNOZWVlWnVtV1g5d1dLS1NNcUZPb2p3NVd1SXZWWVBPOGl5QTAxVWhXMWphLUdTWnlXdm9RMFNfQQ?oc=5,rejected,
2026-08-31T08:50:42+00:00,屏東縣,2026-08-31,樂上新聞網,屏縣無形文化資產再添成果 南州迎王平安祭典正式登錄 - 樂上新聞網,https://news.google.com/rss/articles/CBMiTEFVX3lxTE14c0hjM1dSN2VaZzd6ZThINlJjZjgtY01lTlZzZkt4UHFQRlNhRmwwOW5TZDRIeTVydWU0R1JCYk5yLVJXcjBlTUpTQnE?oc=5,rejected,
2026-08-31T08:50:42+00:00,屏東縣,2026-08-31,中華新聞雲／中華日報,屏東無形文資添新血 南州迎王登錄、歌仔戲鄭雅升入列 - 中華新聞雲／中華日報,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBBd3lCYTlqV3VrcUN4WDJnVlNyVkM5UW54MloxYURMWnpIWmJNVUlwQ21GVy1fOTFENkRZVWlFaHVEMHRleVlVSFktX0FXVks5VUE?oc=5,rejected,
2026-08-31T08:50:42+00:00,屏東縣,2026-08-16,peopo.org,屏東獅子鄉排灣族 無形文資保存成果展在20260823 - peopo.org,https://news.google.com/rss/articles/CBMiSEFVX3lxTE4xeGZOVHZpOWlPSUhlQkdHSDA1WkNOX3R4bGp4MmJIQVNRbjVpUUg4TjhBWFFocFF4a3hNb0oyWWRHSG9WLVhiUA?oc=5,rejected,
2026-08-31T08:50:42+00:00,屏東縣,2026-07-19,蕃新聞,新竹縣客家武術舞獅發展協會 客家獅勇奪市長盃冠軍 - 蕃新聞,https://news.google.com/rss/articles/CBMiUkFVX3lxTE42aDNwRE9BVjJIQUxTd1NwWGdvYTJ0TkVIVUxYcWhEZER5MGpwU0wwM1dJNkpZWWEyU0FkNjJwVEJBeDlrZExNNFZ1Y3FMcURPNXc?oc=5,rejected,
2026-08-31T08:50:42+00:00,屏東縣,2026-08-31,放言Fount Media,屏東無形文化資產審議添成果 南州迎王祭等獲登錄 - 放言Fount Media,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9RMHBTYThmaVRtRVE0YUY0N0ZUbnpqcW5oTWdONWhPNnNvZVNwSUpEcWlsdEx4d0FJajkxT0dwLVlCUmM2Vm5pcTcyWEhHTmg2X1E?oc=5,rejected,
2026-08-31T08:50:42+00:00,宜蘭縣,2026-08-11,公視新聞網PNN,宜蘭私人文化資產難擬維護計畫 文史工作者建議以溝通建立信任 - 公視新聞網PNN,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1CR1dEUkpIOUNGUlQxS1d5M2FEVzFRaFo0VGs3bmxDb3BJSlFsQXVSMVNWUG1RQkVyak9pQkN6MmlJRlBfX0NrUVdWRW9tWFU?oc=5,accepted,
2026-08-31T08:50:42+00:00,花蓮縣,2026-07-20,匯流新聞網,豐年節舉牌遭警帶走 魏嘉賢籲檢討活動定位、 尊重原民主體性 - 匯流新聞網,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9pWjBrQnV3TlotbnRyeXpWUmpLRXpOdHdraGtkMW9DREF2U2hQV0dhRWFUaVBmbFo3X2NYS3BuR0hLRmR2cWJHdENB?oc=5,accepted,
2026-08-31T08:50:42+00:00,花蓮縣,2026-08-06,樂聯網,澄清福住橋遭拆除誤解 花蓮縣府：歷史風貌將完整重現 - 樂聯網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5Md0JEQ3IxN2FuQmtmRHVlRzI2UGQwQ1k3N1hxR0hKS1NzV2Q1ZDllNlFHbFNOZ2Uwb0Z1d3dxVDZVWE1qVkpFQWloZw?oc=5,accepted,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,東森新聞,愛耍帥！男爬上知名景點 恐噴200萬元 - 東森新聞,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBzX2k1MzVFT216S2RDMnFnYTJORWRPRWxjVWdjVEl5MS1lcU9yU3o1NmE4bW5US19QNkJXMzVHMXdVVnI3bWo3Y05yTFNGckFRMHNETg?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-25,自由時報,遊客攀爬跨海大橋拱門還PO網澎湖文化局祭出文資法開罰- 生活 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5wR2g1VEZrbjk0dGMzSmVCV3VqMDU4VEphLTNEWk9WT1RQMUhsU3RYVXMwNk9MUnF5QXJoeHREOThPX3BzNmxSZk1yNkxhOTBjRTBBT1FzSjc0cDgwZWZzT3ByVmk?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,LINE TODAY,澎湖跨海大橋驚險畫面！白衣男爬上拱門「坐高處比YA」 文化局喊重罰 | 太報 - LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTFAxLTJlNU94VmVxeHVTRmZDT19QVlJYUVNpUm50QXZ2ZnRUbV8tQ3pXZVZrTy1TUngyaFVrcl9aMFNUX0hzaUdwcG9NVnd5Nl92QmNhSEZn?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-27,記者爆料網,男子爬上澎湖跨海大橋拱門拍照 文化局：若毀損歷史建築最高可罰200萬 - 記者爆料網,https://news.google.com/rss/articles/CBMiTkFVX3lxTE8wWnprV2pnNXBCcF9kcVUxVXhsaTV6NnFNYnhrMmlrWk9GVnVEUlNsQVJPS1FQLUpBcG9XRDRackhmZi1odklhd29KbTdpdw?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,壹電視,玩過頭！ 遊客爬澎湖跨海大橋拱門「拍照比YA」 恐吞200萬罰單 - 壹電視,https://news.google.com/rss/articles/CBMif0FVX3lxTFBpVmFQSkM2cWE4dl9tZXJ4NnJncDRNMU1rT0VVc0pfaDhVekRMT2MzN1pzLXRrTVNYUE1sYTRlMHVCOVFLTTNVV0w4NDNEOFRyUW9hcFVfZVROX0ZnZHZfMHJoSm1LUFVIWU5MRW1VeURqV29leF9QY3hMOXJiWFk?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,New Monday,玩命男爬澎湖大橋頂打卡｜現場傳尖叫聲兼V字手勢！恐面臨200萬罰款下場曝光？ - New Monday,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNWENZOWVNUGlVSWZ3Ylc0SUNuSTdSOG41TG5pRThrbm5DVVlONTMwVkFtVjNKamFmc3dyUHQxUWUyZ2d3U0pGc2J1VnNDc0xhYXZTS2lVemwycC1nRjctaEx6RUs3OUhCTDl1STVRampjWl9Rdk5Na0dZVXZXYUtpN1JwZ1o2VS1BckpOSDZSUjhBRVF3Z2tTUnlsV2Vhamxub2ZmenEzUGNZWGNKN0N6b1RLWHVCRDZqWDk1aHdISFlSWTMwUE8zUnpsU0Z6TmlLNWJiVE93MG0yc1huNGMtdEZFbkVKejJKaUpwaVBnS0tQTG8?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-05,澎湖日報,「行橋度化，走讀小法科儀」澎湖宮廟文化走讀活動報名今止 - 澎湖日報,https://news.google.com/rss/articles/CBMiakFVX3lxTE5Xa1ZrNzFsUE1zbG1SS0tGRmZqalpJYnE3OGs5WjRXTURrNzdrdnc2bG1HVDIwbk01WFo5enNRS0lLa1BpRExoTU5BS2c3aElaWVYtUVdVc0RvRkV3Nlo4Um1zd1lrS3NJa1E?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,東森新聞,玩過頭！攀爬澎湖跨海大橋拱門 最高罰200萬元 - 東森新聞,https://news.google.com/rss/articles/CBMiVkFVX3lxTFByZ003UEJ4VEVuTXA0ZlU1QkdxM0hRX2swWHJKRzlfajA4dUt2eFNIM2JtOER5N3p6SUk4NEMyVFVXWFNreGpaSGlnZTBFMVN0LUtXWERB?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-10,自由時報,ㄋ澎湖傳統小法科儀搖身一變成為珍貴文化資產- 生活 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTE93Y3VaV2Y2WjB6NXRRbHc1dFRaSnczbDBxMnRUNGhHdFktdm1IZ0JMNUFma1Y1SGhlRVFvd09FaW1IWGQyTTVkeE5vMTBLbkdISDRTRDFWNTVCTEtCVmxUZG5LdFA?oc=5,rejected,
2026-08-31T08:50:42+00:00,澎湖縣,2026-08-26,緯來新聞網,澎湖跨海大橋驚見「猴子觀光客」！遊客爬上拱門拍片 最高恐遭罰200萬 - 緯來新聞網,https://news.google.com/rss/articles/CBMihgFBVV95cUxQWkJ0NWMtT1JPdmwyNnZ6WmlhZ0lsTjg4MmQ0aDhzckVWbXJybEhlcHExNW9nSHZyOHBtWkNHLW1rckNYRV91N3lfeUd2ZlVxVWJqVHkyNVN6QnhIYi1OLUQ2MEhqMGI4c2lMOFdmSUVOMXkxdnNmOFJ2TlM5aTVsYVFqa0ktQQ?oc=5,rejected,
2026-08-31T08:50:42+00:00,金門縣,2026-08-14,PChome Online 新聞,金門中秋博狀元餅前進臺北松菸暖身宣傳 - 旅遊新聞 - PChome Online 新聞 - PChome Online 新聞,https://news.google.com/rss/articles/CBMijgFBVV95cUxPYWo2ejQ4S2RZcWxsZGNHVWFBd1hqMjdXR1h5RHMzUXFybGk2VDJJUExQMUtISnE2SlhHckl1eWI1ZFRlOHNXMGd6eVE4dVlWS2xuaHRvOXp1UU9tRFg3U1ZSN1JadWVXNF9PMXdYSUNWWktlVHViRWl6M19zSnRjWGZ0MWkzd2gwbFlIUGRB?oc=5,rejected,
2026-08-31T08:50:42+00:00,金門縣,2026-07-23,金門GO資訊網,戰地文化變身沉浸式體驗 「同島一命」打造金門觀光新亮點 - 金門GO資訊網,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOSmdiZ1BpdU1RVGpXSmVyaFVwUVlYZDFtekYzTWJ6b1RrX3Z1NGFMQUhscjFWTXdhWnlaR3p6cV9iTnBxN1NpNTFyaFpsYWpwUDhQd2owQjhybXhhSGU4SXB0dmtSTGtLRmV1bGVWaXZBSTFsLXNpM2JGSHFHTFZIbUFNV2pCU0Y4OE93RDQtS2RnQ2xGUjBCUzZRX2k5cHNJcVZtV2NkNmJ6RGZnYkNQY05mOHVTR0tHRGRSMEZ6SE1TWXctMzJ2OVJtak9BQ2RTZG1weGxLcFZ6dG8?oc=5,rejected,
2026-08-31T08:50:42+00:00,連江縣,2026-08-17,matsu-news.gov.tw,東莒泥塑神像修復調查啟動 系列活動開放報名 - matsu-news.gov.tw,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBMUDhwWnZXc3RRZHpPemlxTUJwazJldHd5Tnp1SE9pOXlHb1c1U256cVRWUmVZRFZ2aGo5M0pqVGlLbkFtVWhla3BGQVAyWFhoMF81b3hrOGx5Wjc1d3c?oc=5,rejected,
2026-08-31T08:50:42+00:00,連江縣,2026-07-17,台灣新聞雲,馬祖鼓板協會舉辦傳統鼓板研習課程 傳承馬祖特有地方文化 - 台灣新聞雲,https://news.google.com/rss/articles/CBMiR0FVX3lxTE9reFdkVVFXRkZPSC1jenVTWDh1d2c0Q2FyN25iSjNIejEzdGU3ckdUc0hfT2N4MFFrenBFVmdQWXBrekRrdzFV?oc=5,rejected,
2026-09-01T07:56:39+00:00,基隆市,2026-07-26,行銷人,2026和平島王爺海上遊江圓滿落幕 基隆民俗文化資產傳承海洋信仰 - 行銷人,https://news.google.com/rss/articles/CBMi6AJBVV95cUxQNllkWWJaaHJZV3BLTWd1UzBWV3NYdWcwZFJOQ0huUHR2cWd2SEpibVB1RjBIUFpqb3FhM2t2S3lCRWlSempwNTd5V0JJVGdlX3laVGhsVUI1STcwT3Q0TEl0WWdHamtHeU9EbGh1VldjcnlrRnBrTXoxWk9YQW9mLVpjWHJrUmZsMU5lS3lJWGw4RHh2Z2R0SnlEZlh3SGpJN2F5SUlXc1EybklBdTgwbGJzVmZzRktuaGNGaDhvRjA4OUw5OTlwaFQ5Q2w5QVktSjc1bnZteF9namNGUzF2TmJpZ1RVSjhGVDJLQlNuUG1oTnBmb0t1Z05YLUpQM2JJMGdQTm9zWDE4QWx3WnhyN3RCRE4teC1hMDRzOWxNTl9EMEMtMWhlVWh6dWJJbDl0dW1MU0VpQ0hYMWxnZ0Jza0NZdVJWa1dqX1ZXM080ZUFFTWRiRXB3ZVBUeUZyRjE3NThjTUV2R2s?oc=5,rejected,
2026-09-01T07:56:39+00:00,桃園市,2026-08-19,台灣大紀元,桃園市文化資產新篇章 頒原民文資登錄證書守護泰雅薪火 - 台灣大紀元,https://news.google.com/rss/articles/CBMigwNBVV95cUxNUkRGcDhZaUpXdmxDUXlMM3lSbU54VDAtZDU3TlVFZExTWWF4bDQ3djZKLVFyLXJiOHhrY21EaWsyU2gwSXlHd1R4Qm5JVVQwaWtGUGFwQk5kbVViM2tiVG44V0pjbHNsd3FwbDlHYmx5UWhQRjVqSVRUejVlRFZVdjFEN3Fhc1pQaFRaQTV6cjl3WVlMa0U0VXNzblFYZHE5UFcxckh3U2dpZlpGRFg5cENCVEJMNDlLcE5mdTQtRnBNUVJqMmZLTENQcll3ak1BSXd6MTNNWk1mYnZyREpWUl96MWdGaWJkVjJBSHEtd3BpSXlaQ1h0TWkzM2tHblNHSlY0Unk4OXNjbE9RLWJSSTlFdmxodjJza3dPWE1HRzcyVGl2N3pKUGhvZTVsczNSWU1xWXd2Ui1CZEQ3dnRfY0x6YVNHRmYybEU3Yy1VbzBuWl9xM19YNXZvS1hMQ05kdVVyRWhlNmtUUHNxUDd3bk91bXdZbHNqQ3pQUFZGMG9Xc0k?oc=5,rejected,
2026-09-01T07:56:39+00:00,新竹市,2026-08-31,客新聞 HakkaNews,六堆盤花與花包登錄文資 五溝水守護協會獲認定殲炮城保存團體 - 客新聞 HakkaNews,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1HbXNOdFJ2dF83NTFHRmZqbUVpRURYZXZqWU8zbTJ5Q2NYLVdHUlpVWWZVYTNxbkQ2R1ZDbWhqeWJOZ0FTV280UmpGS05Ic2sw?oc=5,rejected,
2026-09-01T07:56:39+00:00,新竹縣,2026-08-31,【飛揚新聞】,屏縣無形文化資產再添成果 南州迎王祭典等獲登錄 - 【飛揚新聞】,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5kZDBnRHF1NEg5WkZqWFJfbWh4dERLcjlJRTlhaWlVRU1rOExWMDFQcjlLTUpCTG9tVEFCQ3BiRnoyOXg1ZWtudmJKc3hPS21qXzNLUA?oc=5,rejected,
2026-09-01T07:56:39+00:00,屏東縣,2026-08-31,蕃新聞,屏縣無形文化資產再添成果 南州迎王祭典、六堆盤花與花包、春日排灣族木雕獲登錄 - 蕃新聞,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9PUVJ4VlVySGViWWtsaHhNUFp1NGRFRVh6SWpsRWJndEp3X0hnU1ZVbThPMDR3Ykd0WGdYWUFwQ0hGcnJFSzJkeWpVUE9uNHQybGc?oc=5,rejected,
